MusicControl	10.78527	1.2	340.65
MusicControl	11.98527	1.2	275.36
MusicControl	13.18527	1.2	257.85
MusicControl	14.38527	1.2	84.2
MusicControl	15.58527	1.2	267.59
MusicControl	44.3355	1.2	338.91
MusicControl	45.5355	1.2	310.18
MusicControl	46.7355	1.2	252.39
MusicControl	47.9355	1.2	76.39
MusicControl	49.1355	1.2	262.85
MusicIrreg	76.75196	1.2	342.68
MusicIrreg	77.95196	1.2	208.21
MusicIrreg	79.15196	1.2	185.85
MusicIrreg	80.35196	1.2	356.47
MusicIrreg	81.55196	1.2	143.66
MusicIrreg	109.1207	1.2	343.93
MusicIrreg	110.3207	1.2	75.65
MusicIrreg	111.5207	1.2	253.76
MusicIrreg	112.7207	1.2	267.37
MusicIrreg	113.9207	1.2	92.28
MusicReg	145.1677	1.2	342.11
MusicReg	146.3677	1.2	2.76
MusicReg	147.5677	1.2	194.37
MusicReg	148.7677	1.2	133.43
MusicReg	149.9677	1.2	268.71
MusicIrreg	177.532	1.2	343.58
MusicIrreg	178.732	1.2	343.79
MusicIrreg	179.932	1.2	185.9
MusicIrreg	181.132	1.2	37.87
MusicIrreg	182.332	1.2	211.85
MusicIrreg	212.367	1.2	342.19
MusicIrreg	213.567	1.2	218.18
MusicIrreg	214.767	1.2	337.55
MusicIrreg	215.967	1.2	169.46
MusicIrreg	217.167	1.2	234.81
MusicReg	244.7651	1.2	344.84
MusicReg	245.9651	1.2	275.02
MusicReg	247.1651	1.2	27.71
MusicReg	248.3651	1.2	8.82
MusicReg	249.5651	1.2	149.98
MusicReg	278.3275	1.2	342.82
MusicReg	279.5275	1.2	314.75
MusicReg	280.7275	1.2	317.78
MusicReg	281.9275	1.2	359.82
MusicReg	283.1275	1.2	135.4
MusicIrreg	310.7521	1.2	343.44
MusicIrreg	311.9521	1.2	336.75
MusicIrreg	313.1521	1.2	249.5
MusicIrreg	314.3521	1.2	89.07
MusicIrreg	315.5521	1.2	258.43
MusicIrreg	345.5686	1.2	342.38
MusicIrreg	346.7686	1.2	79.28
MusicIrreg	347.9686	1.2	6.15
MusicIrreg	349.1686	1.2	223.41
MusicIrreg	350.3686	1.2	106.01
MusicReg	376.748	1.2	340.52
MusicReg	377.948	1.2	340.77
MusicReg	379.148	1.2	84.95
MusicReg	380.348	1.2	190.73
MusicReg	381.548	1.2	250.58
MusicControl	409.1493	1.2	348.27
MusicControl	410.3493	1.2	91.57
MusicControl	411.5493	1.2	89.45
MusicControl	412.7493	1.2	269.78
MusicControl	413.9493	1.2	90.33
MusicIrreg	445.1327	1.2	341.37
MusicIrreg	446.3327	1.2	339.86
MusicIrreg	447.5327	1.2	138.22
MusicIrreg	448.7327	1.2	226.01
MusicIrreg	449.9327	1.2	51.25
MusicReg	478.7303	1.2	340.52
MusicReg	479.9303	1.2	343.31
MusicReg	481.1303	1.2	275.66
MusicReg	482.3303	1.2	120.09
MusicReg	483.5303	1.2	300.19
MusicControl	514.7485	1.2	337.92
MusicControl	515.9485	1.2	124.84
MusicControl	517.1485	1.2	240.88
MusicControl	518.3485	1.2	85.83
MusicControl	519.5485	1.2	268.27
MusicIrreg	544.7616	1.2	344.26
MusicIrreg	545.9616	1.2	356.85
MusicIrreg	547.1616	1.2	347.45
MusicIrreg	548.3616	1.2	288.47
MusicIrreg	549.5616	1.2	124.23
MusicIrreg	579.528	1.2	344.75
MusicIrreg	580.728	1.2	276.97
MusicIrreg	581.928	1.2	219.35
MusicIrreg	583.128	1.2	132.75
MusicIrreg	584.328	1.2	95.64
