MusicReg	10.72055	1.2	335.7
MusicReg	11.92055	1.2	321.55
MusicReg	13.12055	1.2	135.71
MusicReg	14.32055	1.2	13.89
MusicReg	15.52055	1.2	270
MusicReg	44.38643	1.2	338.05
MusicReg	45.58643	1.2	215.59
MusicReg	46.78643	1.2	90
MusicReg	47.98643	1.2	148.17
MusicReg	49.18643	1.2	133.7
MusicControl	76.82397	1.2	333.75
MusicControl	78.02397	1.2	270
MusicControl	79.22397	1.2	270
MusicControl	80.42397	1.2	90
MusicControl	81.62397	1.2	269.96
MusicReg	109.1913	1.2	334.96
MusicReg	110.3913	1.2	5.13
MusicReg	111.5913	1.2	270
MusicReg	112.7913	1.2	165.39
MusicReg	113.9913	1.2	332.23
MusicIrreg	141.6094	1.2	338.51
MusicIrreg	142.8094	1.2	289.37
MusicIrreg	144.0094	1.2	148.33
MusicIrreg	145.2094	1.2	3.86
MusicIrreg	146.4094	1.2	165.57
MusicControl	177.5762	1.2	336.45
MusicControl	178.7762	1.2	270
MusicControl	179.9762	1.2	90
MusicControl	181.1762	1.2	90
MusicControl	182.3762	1.2	270
MusicIrreg	208.789	1.2	340.55
MusicIrreg	209.989	1.2	192.5
MusicIrreg	211.189	1.2	188.6
MusicIrreg	212.389	1.2	111.88
MusicIrreg	213.589	1.2	341.39
MusicIrreg	242.3756	1.2	336.75
MusicIrreg	243.5756	1.2	90.13
MusicIrreg	244.7756	1.2	272.36
MusicIrreg	245.9756	1.2	340.49
MusicIrreg	247.1756	1.2	153.95
MusicControl	274.7867	1.2	343.85
MusicControl	275.9867	1.2	92.33
MusicControl	277.1867	1.2	17.04
MusicControl	278.3867	1.2	255.92
MusicControl	279.5867	1.2	90
MusicIrreg	310.7852	1.2	334.09
MusicIrreg	311.9852	1.2	352.77
MusicIrreg	313.1852	1.2	322.43
MusicIrreg	314.3852	1.2	179.02
MusicIrreg	315.5852	1.2	15.52
MusicReg	345.5702	1.2	340.27
MusicReg	346.7702	1.2	276.07
MusicReg	347.9702	1.2	174.38
MusicReg	349.1702	1.2	349.92
MusicReg	350.3702	1.2	51.08
MusicReg	380.4032	1.2	335.44
MusicReg	381.6032	1.2	90
MusicReg	382.8032	1.2	341.8
MusicReg	384.0032	1.2	90
MusicReg	385.2032	1.2	173.84
MusicControl	415.1879	1.2	340.18
MusicControl	416.3879	1.2	270
MusicControl	417.5879	1.2	90
MusicControl	418.7879	1.2	90
MusicControl	419.9879	1.2	270
MusicIrreg	448.7837	1.2	340.6
MusicIrreg	449.9837	1.2	12.24
MusicIrreg	451.1837	1.2	261.66
MusicIrreg	452.3837	1.2	281.51
MusicIrreg	453.5837	1.2	104.84
MusicControl	482.4004	1.2	338.71
MusicControl	483.6004	1.2	270
MusicControl	484.8004	1.2	90
MusicControl	486.0004	1.2	90
MusicControl	487.2004	1.2	270
MusicIrreg	514.7705	1.2	340.2
MusicIrreg	515.9705	1.2	25.13
MusicIrreg	517.1705	1.2	167.51
MusicIrreg	518.3705	1.2	307
MusicIrreg	519.5705	1.2	121.17
MusicReg	548.3823	1.2	335.1
MusicReg	549.5823	1.2	352.18
MusicReg	550.7823	1.2	292.63
MusicReg	551.9823	1.2	130.69
MusicReg	553.1823	1.2	309.03
MusicIrreg	584.3667	1.2	336.63
MusicIrreg	585.5667	1.2	341.61
MusicIrreg	586.7667	1.2	174.01
MusicIrreg	587.9667	1.2	113.71
MusicIrreg	589.1667	1.2	70.79
