MusicControl	10.73806	1.2	338.71
MusicControl	11.93806	1.2	270
MusicControl	13.13806	1.2	90
MusicControl	14.33806	1.2	90
MusicControl	15.53806	1.2	270
MusicControl	46.81011	1.2	340.18
MusicControl	48.01011	1.2	270
MusicControl	49.21011	1.2	90
MusicControl	50.41011	1.2	90
MusicControl	51.61011	1.2	270
MusicReg	80.38473	1.2	338.05
MusicReg	81.58473	1.2	215.59
MusicReg	82.78473	1.2	90
MusicReg	83.98473	1.2	148.17
MusicReg	85.18473	1.2	133.7
MusicReg	115.2029	1.2	336.88
MusicReg	116.4029	1.2	90
MusicReg	117.6029	1.2	359.66
MusicReg	118.8029	1.2	141.05
MusicReg	120.0029	1.2	265.44
MusicControl	148.8014	1.2	336.45
MusicControl	150.0014	1.2	270
MusicControl	151.2014	1.2	90
MusicControl	152.4014	1.2	90
MusicControl	153.6014	1.2	270
MusicIrreg	179.9982	1.2	340.2
MusicIrreg	181.1982	1.2	25.13
MusicIrreg	182.3982	1.2	167.51
MusicIrreg	183.5982	1.2	307
MusicIrreg	184.7982	1.2	121.17
MusicReg	214.799	1.2	340.61
MusicReg	215.999	1.2	269.53
MusicReg	217.199	1.2	270.23
MusicReg	218.399	1.2	177.93
MusicReg	219.599	1.147641723	46.5
MusicReg	248.3616	1.2	334.96
MusicReg	249.5616	1.2	5.13
MusicReg	250.7616	1.2	270
MusicReg	251.9616	1.2	165.39
MusicReg	253.1616	1.2	332.23
MusicIrreg	283.1509	1.2	334.09
MusicIrreg	284.3509	1.2	352.77
MusicIrreg	285.5509	1.2	322.43
MusicIrreg	286.7509	1.2	179.02
MusicIrreg	287.9509	1.2	15.52
MusicControl	316.8153	1.2	343.85
MusicControl	318.0153	1.2	92.33
MusicControl	319.2153	1.2	17.04
MusicControl	320.4153	1.2	255.92
MusicControl	321.6153	1.2	90
MusicReg	350.3819	1.2	338.4
MusicReg	351.5819	1.2	342.97
MusicReg	352.7819	1.2	195.9
MusicReg	353.9819	1.2	7.35
MusicReg	355.1819	1.2	168.95
MusicControl	382.7978	1.2	340.18
MusicControl	383.9978	1.2	270
MusicControl	385.1978	1.2	269.75
MusicControl	386.3978	1.2	89.78
MusicControl	387.5978	1.2	269.8
MusicControl	415.1762	1.2	338.97
MusicControl	416.3762	1.2	270
MusicControl	417.5762	1.2	270
MusicControl	418.7762	1.2	90
MusicControl	419.9762	1.2	270
MusicControl	448.7798	1.2	338.22
MusicControl	449.9798	1.2	90
MusicControl	451.1798	1.2	90
MusicControl	452.3798	1.2	270
MusicControl	453.5798	1.2	90
MusicControl	478.7962	1.2	339.02
MusicControl	479.9962	1.2	90
MusicControl	481.1962	1.2	270
MusicControl	482.3962	1.2	270
MusicControl	483.5962	1.2	90
MusicReg	513.5756	1.2	335.44
MusicReg	514.7756	1.2	90
MusicReg	515.9756	1.2	341.8
MusicReg	517.1756	1.2	90
MusicReg	518.3756	1.2	173.84
MusicIrreg	547.1783	1.2	342.32
MusicIrreg	548.3783	1.2	309.12
MusicIrreg	549.5783	1.2	182.97
MusicIrreg	550.7783	1.2	280.01
MusicIrreg	551.9783	1.2	98.26
MusicIrreg	581.9571	1.2	334.56
MusicIrreg	583.1571	1.2	26.88
MusicIrreg	584.3571	1.2	325.21
MusicIrreg	585.5571	1.2	109.92
MusicIrreg	586.7571	1.2	277.31
