MusicControl	10.73779	1.2	340.18
MusicControl	11.93779	1.2	270
MusicControl	13.13779	1.2	90
MusicControl	14.33779	1.2	90
MusicControl	15.53779	1.2	270
MusicReg	45.55796	1.2	334.96
MusicReg	46.75796	1.2	5.13
MusicReg	47.95796	1.2	270
MusicReg	49.15796	1.2	165.39
MusicReg	50.35796	1.2	332.23
MusicReg	77.93943	1.2	338.99
MusicReg	79.13943	1.2	291.13
MusicReg	80.33943	1.2	119.44
MusicReg	81.53943	1.2	89.27
MusicReg	82.73943	1.2	269.7
MusicIrreg	110.3557	1.2	338.51
MusicIrreg	111.5557	1.2	289.37
MusicIrreg	112.7557	1.2	148.33
MusicIrreg	113.9557	1.2	3.86
MusicIrreg	115.1557	1.2	165.57
MusicIrreg	146.4369	1.2	338.97
MusicIrreg	147.6369	1.2	212.61
MusicIrreg	148.8369	1.2	198.06
MusicIrreg	150.0369	1.2	5.27
MusicIrreg	151.2369	1.2	116.55
MusicIrreg	177.5219	1.2	340.6
MusicIrreg	178.7219	1.2	12.24
MusicIrreg	179.9219	1.2	261.66
MusicIrreg	181.1219	1.2	281.51
MusicIrreg	182.3219	1.2	104.84
MusicReg	211.1547	1.2	338.05
MusicReg	212.3547	1.2	215.59
MusicReg	213.5547	1.2	90
MusicReg	214.7547	1.2	148.17
MusicReg	215.9547	1.2	133.7
MusicReg	242.3669	1.2	341.73
MusicReg	243.5669	1.2	336.15
MusicReg	244.7669	1.2	156.66
MusicReg	245.9669	1.2	74.02
MusicReg	247.1669	1.2	197.61
MusicControl	277.1671	1.2	338.71
MusicControl	278.3671	1.2	270
MusicControl	279.5671	1.2	90
MusicControl	280.7671	1.2	90
MusicControl	281.9671	1.2	270
MusicControl	311.9135	1.2	333.75
MusicControl	313.1135	1.2	270
MusicControl	314.3135	1.2	270
MusicControl	315.5135	1.2	90
MusicControl	316.7135	1.2	269.96
MusicControl	346.7304	1.2	339.58
MusicControl	347.9304	1.2	90
MusicControl	349.1304	1.2	270
MusicControl	350.3304	1.2	90
MusicControl	351.5304	1.2	90
MusicControl	381.5321	1.2	338.22
MusicControl	382.7321	1.2	90
MusicControl	383.9321	1.2	90
MusicControl	385.1321	1.2	270
MusicControl	386.3321	1.2	90
MusicReg	413.9476	1.2	336.88
MusicReg	415.1476	1.2	90
MusicReg	416.3476	1.2	359.66
MusicReg	417.5476	1.2	141.05
MusicReg	418.7476	1.2	265.44
MusicControl	448.9755	1.2	340.18
MusicControl	450.1755	1.2	270
MusicControl	451.3755	1.2	269.75
MusicControl	452.5755	1.2	89.78
MusicControl	453.7755	1.2	269.8
MusicControl	484.7202	1.2	336.45
MusicControl	485.9202	1.2	270
MusicControl	487.1202	1.2	90
MusicControl	488.3202	1.2	90
MusicControl	489.5202	1.2	270
MusicIrreg	515.9175	1.2	336.75
MusicIrreg	517.1175	1.2	90.13
MusicIrreg	518.3175	1.2	272.36
MusicIrreg	519.5175	1.2	340.49
MusicIrreg	520.7175	1.2	153.95
MusicIrreg	550.7249	1.2	336.34
MusicIrreg	551.9249	1.2	90
MusicIrreg	553.1249	1.2	332.36
MusicIrreg	554.3249	1.2	214.87
MusicIrreg	555.5249	1.2	82.27
MusicReg	581.9436	1.2	335.1
MusicReg	583.1436	1.2	352.18
MusicReg	584.3436	1.2	292.63
MusicReg	585.5436	1.2	130.69
MusicReg	586.7436	1.2	309.03
