MusicControl	148.792	1.2	341.21
MusicControl	149.992	1.2	270
MusicControl	151.192	1.2	270
MusicControl	152.392	1.2	90
MusicControl	153.592	1.2	270
MusicReg	41.9752	1.2	340.61
MusicReg	43.1752	1.2	337.26
MusicReg	44.3752	1.2	144.78
MusicReg	45.5752	1.2	353.2
MusicReg	46.7752	1.2	270
MusicIrreg	74.36294	1.2	340.53
MusicIrreg	75.56294	1.2	349.06
MusicIrreg	76.76294	1.2	157.79
MusicIrreg	77.96294	1.2	269.16
MusicIrreg	79.16294	1.2	61.4
MusicControl	457.1676	1.2	343.71
MusicControl	458.3676	1.2	270
MusicControl	459.5676	1.2	269.76
MusicControl	460.7676	1.2	89.77
MusicControl	461.9676	1.2	269.78
MusicIrreg	141.5656	1.2	343.96
MusicIrreg	142.7656	1.2	44.42
MusicIrreg	143.9656	1.2	268.73
MusicIrreg	145.1656	1.2	289.55
MusicIrreg	146.3656	1.2	115.41
MusicReg	176.3628	1.2	344.4
MusicReg	177.5628	1.2	268.28
MusicReg	178.7628	1.2	270.34
MusicReg	179.9628	1.2	201.2
MusicReg	181.1628	1.147641723	31.45
MusicIrreg	356.402	1.2	342.34
MusicIrreg	357.602	1.2	201.03
MusicIrreg	358.802	1.2	181.42
MusicIrreg	360.002	1.2	358.96
MusicIrreg	361.202	1.2	131.41
MusicReg	242.3943	1.2	343.69
MusicReg	243.5943	1.2	355.19
MusicReg	244.7943	1.2	115
MusicReg	245.9943	1.2	0.3
MusicReg	247.1943	1.2	184.99
MusicIrreg	320.3837	1.2	342.98
MusicIrreg	321.5837	1.2	325.89
MusicIrreg	322.7837	1.2	187.52
MusicIrreg	323.9837	1.2	16.19
MusicIrreg	325.1837	1.2	189.98
MusicReg	389.9584	1.2	343.29
MusicReg	391.1584	1.2	187.58
MusicReg	392.3584	1.2	270
MusicReg	393.5584	1.2	154.56
MusicReg	394.7584	1.2	186.61
MusicReg	344.4078	1.2	344.7
MusicReg	345.6078	1.2	236.91
MusicReg	346.8078	1.2	89.26
MusicReg	348.0078	1.2	3.26
MusicReg	349.2078	1.2	145.19
MusicIrreg	214.7755	1.2	341.27
MusicIrreg	215.9755	1.2	350.65
MusicIrreg	217.1755	1.2	194.31
MusicIrreg	218.3755	1.2	20.6
MusicIrreg	219.5755	1.2	205.68
MusicControl	492.4881	1.2	337.46
MusicControl	493.6881	1.2	270
MusicControl	494.8881	1.2	270
MusicControl	496.0881	1.2	90
MusicControl	497.2881	1.2	269.93
MusicIrreg	250.7897	1.2	344.83
MusicIrreg	251.9897	1.2	345.27
MusicIrreg	253.1897	1.2	205
MusicIrreg	254.3897	1.2	25.41
MusicIrreg	255.5897	1.2	121.49
MusicControl	422.3895	1.2	337.74
MusicControl	423.5895	1.2	90
MusicControl	424.7895	1.2	270
MusicControl	425.9895	1.2	90
MusicControl	427.1895	1.2	270
MusicReg	284.386	1.2	343.06
MusicReg	285.586	1.2	347.27
MusicReg	286.786	1.2	190.82
MusicReg	287.986	1.2	10.52
MusicReg	289.186	1.2	185.16
MusicReg	549.5706	1.2	339.44
MusicReg	550.7706	1.2	351.91
MusicReg	551.9706	1.2	325.88
MusicReg	553.1706	1.2	139.53
MusicReg	554.3706	1.2	303.55
MusicControl	584.3747	1.2	341.86
MusicControl	585.5747	1.2	270
MusicControl	586.7747	1.2	90
MusicControl	587.9747	1.2	270
MusicControl	589.1747	1.2	90
MusicControl	10.72132	1.2	342.18
MusicControl	11.92132	1.2	90
MusicControl	13.12132	1.2	270
MusicControl	14.32132	1.2	270
MusicControl	15.52132	1.2	90
MusicIrreg	44.42498	1.2	344.1
MusicIrreg	45.62498	1.2	261.05
MusicIrreg	46.82498	1.2	271.69
MusicIrreg	48.02498	1.2	340.5
MusicIrreg	49.22498	1.2	160.49
MusicControl	80.40641	1.2	342.67
MusicControl	81.60641	1.2	90
MusicControl	82.80641	1.2	270
MusicControl	84.00641	1.2	90
MusicControl	85.20641	1.2	90
MusicIrreg	113.9914	1.2	344.18
MusicIrreg	115.1914	1.2	26.34
MusicIrreg	116.3914	1.2	185.38
MusicIrreg	117.5914	1.2	1.57
MusicIrreg	118.7914	1.2	158.17
MusicControl	148.792	1.2	341.21
MusicControl	149.992	1.2	270
MusicControl	151.192	1.2	270
MusicControl	152.392	1.2	90
MusicControl	153.592	1.2	270
MusicReg	178.8076	1.2	343.97
MusicReg	180.0076	1.2	300.09
MusicReg	181.2076	1.2	143.88
MusicReg	182.4076	1.2	86.13
MusicReg	183.6076	1.2	94
MusicIrreg	214.7755	1.2	341.27
MusicIrreg	215.9755	1.2	350.65
MusicIrreg	217.1755	1.2	194.31
MusicIrreg	218.3755	1.2	20.6
MusicIrreg	219.5755	1.2	205.68
MusicIrreg	250.7897	1.2	344.83
MusicIrreg	251.9897	1.2	345.27
MusicIrreg	253.1897	1.2	205
MusicIrreg	254.3897	1.2	25.41
MusicIrreg	255.5897	1.2	121.49
MusicReg	284.386	1.2	343.06
MusicReg	285.586	1.2	347.27
MusicReg	286.786	1.2	190.82
MusicReg	287.986	1.2	10.52
MusicReg	289.186	1.2	185.16
MusicIrreg	320.3837	1.2	342.98
MusicIrreg	321.5837	1.2	325.89
MusicIrreg	322.7837	1.2	187.52
MusicIrreg	323.9837	1.2	16.19
MusicIrreg	325.1837	1.2	189.98
MusicIrreg	356.402	1.2	342.34
MusicIrreg	357.602	1.2	201.03
MusicIrreg	358.802	1.2	181.42
MusicIrreg	360.002	1.2	358.96
MusicIrreg	361.202	1.2	131.41
MusicReg	389.9584	1.2	343.29
MusicReg	391.1584	1.2	187.58
MusicReg	392.3584	1.2	270
MusicReg	393.5584	1.2	154.56
MusicReg	394.7584	1.2	186.61
MusicControl	422.3895	1.2	337.74
MusicControl	423.5895	1.2	90
MusicControl	424.7895	1.2	270
MusicControl	425.9895	1.2	90
MusicControl	427.1895	1.2	270
MusicControl	457.1676	1.2	343.71
MusicControl	458.3676	1.2	270
MusicControl	459.5676	1.2	269.76
MusicControl	460.7676	1.2	89.77
MusicControl	461.9676	1.2	269.78
MusicControl	492.4881	1.2	337.46
MusicControl	493.6881	1.2	270
MusicControl	494.8881	1.2	270
MusicControl	496.0881	1.2	90
MusicControl	497.2881	1.2	269.93
MusicControl	525.5723	1.2	348.27
MusicControl	526.7723	1.2	110.42
MusicControl	527.9723	1.2	82.93
MusicControl	529.1723	1.2	266.24
MusicControl	530.3723	1.2	90
MusicIrreg	561.6011	1.2	344.57
MusicIrreg	562.8011	1.2	186.3
MusicIrreg	564.0011	1.2	187.83
MusicIrreg	565.2011	1.2	128.46
MusicIrreg	566.4011	1.2	352.64
MusicReg	596.3802	1.2	342.27
MusicReg	597.5802	1.2	270
MusicReg	598.7802	1.2	11.2
MusicReg	599.9802	1.2	154.59
MusicReg	601.1802	1.2	264.38
