MusicIrreg	10.73128	1.2	343.44
MusicIrreg	11.93128	1.2	336.75
MusicIrreg	13.13128	1.2	249.5
MusicIrreg	14.33128	1.2	89.07
MusicIrreg	15.53128	1.2	258.43
MusicReg	423.5872	1.2	340.52
MusicReg	424.7872	1.2	340.77
MusicReg	425.9872	1.2	84.95
MusicReg	427.1872	1.2	190.73
MusicReg	428.3872	1.2	250.58
MusicIrreg	42.00561	1.2	341.19
MusicIrreg	43.20561	1.2	181.03
MusicIrreg	44.40561	1.2	329.49
MusicIrreg	45.60561	1.2	154.95
MusicIrreg	46.80561	1.2	337.07
MusicReg	353.9852	1.2	342.88
MusicReg	355.1852	1.2	310.18
MusicReg	356.3852	1.2	40.01
MusicReg	357.5852	1.2	125.2
MusicReg	358.7852	1.2	276.57
MusicReg	248.3702	1.2	342.11
MusicReg	249.5702	1.2	2.76
MusicReg	250.7702	1.2	194.37
MusicReg	251.9702	1.2	133.43
MusicReg	253.1702	1.2	268.71
MusicControl	455.9854	1.2	341.21
MusicControl	457.1854	1.2	272.07
MusicControl	458.3854	1.2	269.98
MusicControl	459.5854	1.2	90.15
MusicControl	460.7854	1.2	270
MusicReg	212.3723	1.2	344.84
MusicReg	213.5723	1.2	275.02
MusicReg	214.7723	1.2	27.71
MusicReg	215.9723	1.2	8.82
MusicReg	217.1723	1.2	149.98
MusicIrreg	177.5708	1.2	344.33
MusicIrreg	178.7708	1.2	43.71
MusicIrreg	179.9708	1.2	188.81
MusicIrreg	181.1708	1.2	4.5
MusicIrreg	182.3708	1.2	146.37
MusicReg	388.7835	1.2	343.3
MusicReg	389.9835	1.2	188.97
MusicReg	391.1835	1.2	190.04
MusicReg	392.3835	1.2	154.2
MusicReg	393.5835	1.2	194.76
MusicIrreg	212.3836	1.2	343.93
MusicIrreg	213.5836	1.2	75.65
MusicIrreg	214.7836	1.2	253.76
MusicIrreg	215.9836	1.2	267.37
MusicIrreg	217.1836	1.2	92.28
MusicControl	110.3848	1.2	342.02
MusicControl	111.5848	1.2	279.31
MusicControl	112.7848	1.2	250.86
MusicControl	113.9848	1.2	88.01
MusicControl	115.1848	1.2	272.3
MusicControl	145.1887	1.2	338.91
MusicControl	146.3887	1.2	310.18
MusicControl	147.5887	1.2	252.39
MusicControl	148.7887	1.2	76.39
MusicControl	149.9887	1.2	262.85
MusicControl	597.7622	1.2	343.7
MusicControl	598.9622	1.2	268.54
MusicControl	600.1622	1.2	269.98
MusicControl	601.3622	1.2	89.98
MusicControl	602.5622	1.2	269.97
MusicControl	461.9751	1.2	342.88
MusicControl	463.1751	1.2	131.17
MusicControl	464.3751	1.2	337.16
MusicControl	465.5751	1.2	199.77
MusicControl	466.7751	1.2	85.01
MusicControl	494.3732	1.2	337.92
MusicControl	495.5732	1.2	293.38
MusicControl	496.7732	1.2	268.24
MusicControl	497.9732	1.2	88.83
MusicControl	499.1732	1.2	269.9
MusicControl	561.5989	1.2	348.27
MusicControl	562.7989	1.2	91.57
MusicControl	563.9989	1.2	89.45
MusicControl	565.1989	1.2	269.78
MusicControl	566.3989	1.2	90.33
MusicReg	565.1914	1.2	340.52
MusicReg	566.3914	1.2	343.31
MusicReg	567.5914	1.2	275.66
MusicReg	568.7914	1.2	120.09
MusicReg	569.9914	1.2	300.19
MusicReg	602.3665	1.2	342.82
MusicReg	603.5665	1.2	314.75
MusicReg	604.7665	1.2	317.78
MusicReg	605.9665	1.2	359.82
MusicReg	607.1665	1.2	135.4
MusicControl	10.72313	1.2	340.18
MusicControl	11.92313	1.2	252.16
MusicControl	13.12313	1.2	292.1
MusicControl	14.32313	1.2	92.7
MusicControl	15.52313	1.2	267.65
MusicIrreg	42.00561	1.2	341.19
MusicIrreg	43.20561	1.2	181.03
MusicIrreg	44.40561	1.2	329.49
MusicIrreg	45.60561	1.2	154.95
MusicIrreg	46.80561	1.2	337.07
MusicReg	74.37564	1.2	341.91
MusicReg	75.57564	1.2	7.08
MusicReg	76.77564	1.2	101.08
MusicReg	77.97564	1.2	329.21
MusicReg	79.17564	1.2	4.09
MusicControl	110.3848	1.2	342.02
