1	 2.503558e+00	 29
2	 1.050345e+01	 29
3	 1.069381e+01	 29
4	 1.670334e+01	 29
9	 1.748878e+01	 29
9	 1.933870e+01	 29
9	 2.112899e+01	 29
9	 2.302495e+01	 29
5	 2.483656e+01	 29
6	 2.685337e+01	 29
1	 3.378646e+01	 16
2	 4.178641e+01	 16
3	 4.197674e+01	 16
4	 4.798631e+01	 16
9	 4.877730e+01	 16
9	 5.060536e+01	 16
9	 5.334496e+01	 16
9	 5.596871e+01	 16
5	 5.781950e+01	 16
6	 6.001990e+01	 16
1	 6.531949e+01	 10
2	 7.331937e+01	 10
3	 7.351480e+01	 10
4	 7.953590e+01	 10
9	 8.081677e+01	 10
9	 8.265685e+01	 10
9	 8.539286e+01	 10
9	 8.822476e+01	 10
5	 9.003582e+01	 10
6	 9.225279e+01	 10
1	 9.858575e+01	 4
2	 1.065856e+02	 4
3	 1.067822e+02	 4
4	 1.128022e+02	 4
9	 1.137848e+02	 4
9	 1.156888e+02	 4
9	 1.179528e+02	 4
9	 1.200808e+02	 4
5	 1.219687e+02	 4
6	 1.241690e+02	 4
1	 1.298022e+02	 28
2	 1.378021e+02	 28
3	 1.380172e+02	 28
4	 1.440352e+02	 28
9	 1.459370e+02	 28
9	 1.477449e+02	 28
9	 1.495049e+02	 28
9	 1.513045e+02	 28
5	 1.530856e+02	 28
6	 1.551024e+02	 28
1	 1.609849e+02	 32
2	 1.689852e+02	 32
3	 1.691849e+02	 32
4	 1.752014e+02	 32
9	 1.763769e+02	 32
9	 1.782036e+02	 32
9	 1.801690e+02	 32
9	 1.820891e+02	 32
5	 1.839346e+02	 32
6	 1.859514e+02	 32
1	 1.921845e+02	 2
2	 2.001844e+02	 2
3	 2.003773e+02	 2
4	 2.063844e+02	 2
9	 2.075848e+02	 2
9	 2.093690e+02	 2
9	 2.119929e+02	 2
9	 2.147289e+02	 2
5	 2.165342e+02	 2
6	 2.187345e+02	 2
1	 2.257675e+02	 23
2	 2.337674e+02	 23
3	 2.339803e+02	 23
4	 2.400007e+02	 23
9	 2.418647e+02	 23
9	 2.436690e+02	 23
9	 2.461689e+02	 23
9	 2.486488e+02	 23
5	 2.505005e+02	 23
6	 2.527175e+02	 23
1	 2.594004e+02	 9
2	 2.674003e+02	 9
3	 2.676147e+02	 9
4	 2.736336e+02	 9
9	 2.747448e+02	 9
9	 2.768408e+02	 9
9	 2.794970e+02	 9
9	 2.822408e+02	 9
5	 2.840835e+02	 9
6	 2.863002e+02	 9
1	 2.941834e+02	 7
2	 3.021832e+02	 7
3	 3.023943e+02	 7
4	 3.084165e+02	 7
9	 3.100009e+02	 7
9	 3.117835e+02	 7
9	 3.145929e+02	 7
9	 3.172888e+02	 7
5	 3.190830e+02	 7
6	 3.212831e+02	 7
1	 3.265497e+02	 18
2	 3.345496e+02	 18
3	 3.347489e+02	 18
4	 3.407661e+02	 18
9	 3.420567e+02	 18
9	 3.438667e+02	 18
9	 3.462890e+02	 18
9	 3.489929e+02	 18
5	 3.507995e+02	 18
6	 3.529994e+02	 18
1	 3.601826e+02	 33
2	 3.681825e+02	 33
3	 3.683791e+02	 33
4	 3.743990e+02	 33
9	 3.760489e+02	 33
9	 3.780248e+02	 33
9	 3.798337e+02	 33
9	 3.815664e+02	 33
5	 3.833323e+02	 33
6	 3.853490e+02	 33
1	 3.925989e+02	 6
2	 4.005988e+02	 6
3	 4.008096e+02	 6
4	 4.068319e+02	 6
9	 4.093209e+02	 6
9	 4.113288e+02	 6
9	 4.139609e+02	 6
9	 4.168407e+02	 6
5	 4.186818e+02	 6
6	 4.208819e+02	 6
1	 4.289484e+02	 15
2	 4.369483e+02	 15
3	 4.371388e+02	 15
4	 4.431482e+02	 15
9	 4.445688e+02	 15
9	 4.465129e+02	 15
9	 4.491049e+02	 15
9	 4.514409e+02	 15
5	 4.533314e+02	 15
6	 4.555483e+02	 15
1	 4.633647e+02	 17
2	 4.713645e+02	 17
3	 4.715605e+02	 17
4	 4.775811e+02	 17
9	 4.792570e+02	 17
9	 4.810993e+02	 17
9	 4.833849e+02	 17
9	 4.859128e+02	 17
5	 4.877310e+02	 17
6	 4.899311e+02	 17
1	 4.969809e+02	 35
2	 5.049808e+02	 35
3	 5.051715e+02	 35
4	 5.111807e+02	 35
9	 5.119130e+02	 35
9	 5.137488e+02	 35
9	 5.155929e+02	 35
9	 5.175209e+02	 35
5	 5.192806e+02	 35
6	 5.212974e+02	 35
1	 5.282639e+02	 11
2	 5.362642e+02	 11
3	 5.364799e+02	 11
4	 5.424970e+02	 11
9	 5.431609e+02	 11
9	 5.449319e+02	 11
9	 5.476089e+02	 11
9	 5.500569e+02	 11
5	 5.519303e+02	 11
6	 5.541305e+02	 11
1	 5.605801e+02	 25
2	 5.685801e+02	 25
3	 5.687713e+02	 25
4	 5.747802e+02	 25
9	 5.766810e+02	 25
9	 5.784643e+02	 25
9	 5.802136e+02	 25
9	 5.819814e+02	 25
5	 5.837132e+02	 25
6	 5.857299e+02	 25
10	 5.889336e+02	 0
