1	 2.525261e+00	 7
2	 1.052518e+01	 7
3	 1.073713e+01	 7
4	 1.675840e+01	 7
9	 1.769468e+01	 7
9	 1.981458e+01	 7
9	 2.264677e+01	 7
9	 2.550270e+01	 7
5	 2.732493e+01	 7
6	 2.952547e+01	 7
1	 3.497482e+01	 2
2	 4.297476e+01	 2
3	 4.317530e+01	 2
4	 4.919131e+01	 2
9	 5.067100e+01	 2
9	 5.256007e+01	 2
9	 5.429330e+01	 2
9	 5.678279e+01	 2
5	 5.884119e+01	 2
6	 6.104164e+01	 2
1	 6.739110e+01	 35
2	 7.539103e+01	 35
3	 7.558987e+01	 35
4	 8.160757e+01	 35
9	 8.262261e+01	 35
9	 8.450883e+01	 35
9	 8.625805e+01	 35
9	 8.865460e+01	 35
5	 9.042414e+01	 35
6	 9.244093e+01	 35
1	 9.857404e+01	 14
2	 1.065740e+02	 14
3	 1.067746e+02	 14
4	 1.128073e+02	 14
9	 1.143347e+02	 14
9	 1.165505e+02	 14
9	 1.192385e+02	 14
9	 1.221748e+02	 14
5	 1.240904e+02	 14
6	 1.262738e+02	 14
1	 1.333738e+02	 30
2	 1.413736e+02	 30
3	 1.415729e+02	 30
4	 1.475902e+02	 30
9	 1.493108e+02	 30
9	 1.513427e+02	 30
9	 1.532546e+02	 30
9	 1.557668e+02	 30
5	 1.575900e+02	 30
6	 1.596073e+02	 30
1	 1.669899e+02	 28
2	 1.749898e+02	 28
3	 1.751905e+02	 28
4	 1.812064e+02	 28
9	 1.826391e+02	 28
9	 1.845428e+02	 28
9	 1.866308e+02	 28
9	 1.886309e+02	 28
5	 1.904395e+02	 28
6	 1.924563e+02	 28
1	 1.981728e+02	 22
2	 2.061727e+02	 22
3	 2.063727e+02	 22
4	 2.123893e+02	 22
9	 2.140466e+02	 22
9	 2.164547e+02	 22
9	 2.201908e+02	 22
9	 2.228388e+02	 22
5	 2.246892e+02	 22
6	 2.268893e+02	 22
1	 2.329724e+02	 31
2	 2.409723e+02	 31
3	 2.411659e+02	 31
4	 2.471889e+02	 31
9	 2.483508e+02	 31
9	 2.504226e+02	 31
9	 2.523907e+02	 31
9	 2.544546e+02	 31
5	 2.563054e+02	 31
6	 2.583222e+02	 31
1	 2.641887e+02	 12
2	 2.721886e+02	 12
3	 2.723994e+02	 12
4	 2.784218e+02	 12
9	 2.795426e+02	 12
9	 2.828068e+02	 12
9	 2.853747e+02	 12
9	 2.880388e+02	 12
5	 2.899217e+02	 12
6	 2.921388e+02	 12
1	 3.005382e+02	 26
2	 3.085382e+02	 26
3	 3.087381e+02	 26
4	 3.147547e+02	 26
9	 3.174066e+02	 26
9	 3.197187e+02	 26
9	 3.216228e+02	 26
9	 3.237346e+02	 26
5	 3.255212e+02	 26
6	 3.275380e+02	 26
1	 3.349878e+02	 17
2	 3.429878e+02	 17
3	 3.431819e+02	 17
4	 3.492043e+02	 17
9	 3.504147e+02	 17
9	 3.523908e+02	 17
9	 3.555266e+02	 17
9	 3.581028e+02	 17
5	 3.599375e+02	 17
6	 3.621542e+02	 17
1	 3.685707e+02	 11
2	 3.765707e+02	 11
3	 3.767672e+02	 11
4	 3.827872e+02	 11
9	 3.840627e+02	 11
9	 3.859188e+02	 11
9	 3.884226e+02	 11
9	 3.907748e+02	 11
5	 3.927038e+02	 11
6	 3.949206e+02	 11
1	 4.009870e+02	 13
2	 4.089869e+02	 13
3	 4.091861e+02	 13
4	 4.152202e+02	 13
9	 4.162626e+02	 13
9	 4.185346e+02	 13
9	 4.211027e+02	 13
9	 4.239507e+02	 13
5	 4.257867e+02	 13
6	 4.280035e+02	 13
1	 4.333866e+02	 32
2	 4.413866e+02	 32
3	 4.415845e+02	 32
4	 4.476032e+02	 32
9	 4.485828e+02	 32
9	 4.507667e+02	 32
9	 4.527908e+02	 32
9	 4.549587e+02	 32
5	 4.567363e+02	 32
6	 4.587530e+02	 32
1	 4.660529e+02	 25
2	 4.740532e+02	 25
3	 4.742677e+02	 25
4	 4.802860e+02	 25
9	 4.818947e+02	 25
9	 4.837827e+02	 25
9	 4.856547e+02	 25
9	 4.876066e+02	 25
5	 4.894193e+02	 25
6	 4.914360e+02	 25
1	 4.969692e+02	 9
2	 5.049691e+02	 9
3	 5.051685e+02	 9
4	 5.111857e+02	 9
9	 5.143027e+02	 9
9	 5.161536e+02	 9
9	 5.185906e+02	 9
9	 5.212946e+02	 9
5	 5.231189e+02	 9
6	 5.253191e+02	 9
1	 5.329687e+02	 1
2	 5.409687e+02	 1
3	 5.411595e+02	 1
4	 5.471686e+02	 1
9	 5.483028e+02	 1
9	 5.525988e+02	 1
9	 5.569587e+02	 1
5	 5.591851e+02	 1
6	 5.613857e+02	 1
1	 5.665684e+02	 36
2	 5.745683e+02	 36
3	 5.747623e+02	 36
4	 5.807681e+02	 36
9	 5.814867e+02	 36
9	 5.838227e+02	 36
9	 5.856196e+02	 36
9	 5.875348e+02	 36
5	 5.893347e+02	 36
6	 5.913514e+02	 36
10	 5.965653e+02	 0
