1	 2.521906e+00	 12
2	 1.052222e+01	 12
3	 1.074448e+01	 12
4	 1.675502e+01	 12
9	 1.815463e+01	 12
9	 2.011445e+01	 12
9	 2.274641e+01	 12
9	 2.554656e+01	 12
5	 2.730489e+01	 12
6	 2.950522e+01	 12
1	 3.740485e+01	 14
2	 4.540474e+01	 14
3	 4.561592e+01	 14
4	 5.163793e+01	 14
9	 5.301087e+01	 14
9	 5.501859e+01	 14
9	 5.751441e+01	 14
9	 6.023456e+01	 14
5	 6.203822e+01	 14
6	 6.423796e+01	 14
1	 7.098775e+01	 20
2	 7.898810e+01	 20
3	 7.918679e+01	 20
4	 8.520432e+01	 20
9	 8.652245e+01	 20
9	 8.828834e+01	 20
9	 9.076250e+01	 20
9	 9.357860e+01	 20
5	 9.542094e+01	 20
6	 9.762103e+01	 20
1	 1.045708e+02	 22
2	 1.125706e+02	 22
3	 1.127690e+02	 22
4	 1.188039e+02	 22
9	 1.210347e+02	 22
9	 1.228219e+02	 22
9	 1.254346e+02	 22
9	 1.278265e+02	 22
5	 1.296203e+02	 22
6	 1.318371e+02	 22
1	 1.369871e+02	 30
2	 1.449870e+02	 30
3	 1.451856e+02	 30
4	 1.512203e+02	 30
9	 1.521306e+02	 30
9	 1.539386e+02	 30
9	 1.558426e+02	 30
9	 1.578186e+02	 30
5	 1.596205e+02	 30
6	 1.616374e+02	 30
1	 1.693866e+02	 27
2	 1.773865e+02	 27
3	 1.775977e+02	 27
4	 1.836197e+02	 27
9	 1.848908e+02	 27
9	 1.867225e+02	 27
9	 1.884987e+02	 27
9	 1.903547e+02	 27
5	 1.921029e+02	 27
6	 1.941196e+02	 27
1	 2.018028e+02	 36
2	 2.098030e+02	 36
3	 2.100170e+02	 36
4	 2.160360e+02	 36
9	 2.174184e+02	 36
9	 2.192218e+02	 36
9	 2.209703e+02	 36
9	 2.227786e+02	 36
5	 2.245358e+02	 36
6	 2.265526e+02	 36
1	 2.341858e+02	 31
2	 2.421861e+02	 31
3	 2.423819e+02	 31
4	 2.484023e+02	 31
9	 2.494586e+02	 31
9	 2.512698e+02	 31
9	 2.534025e+02	 31
9	 2.556825e+02	 31
5	 2.574355e+02	 31
6	 2.594522e+02	 31
1	 2.653854e+02	 1
2	 2.733853e+02	 1
3	 2.735840e+02	 1
4	 2.796019e+02	 1
9	 2.813626e+02	 1
9	 2.831360e+02	 1
9	 2.857546e+02	 1
9	 2.883466e+02	 1
5	 2.901517e+02	 1
6	 2.923519e+02	 1
1	 2.978017e+02	 19
2	 3.058015e+02	 19
3	 3.060143e+02	 19
4	 3.120348e+02	 19
9	 3.137146e+02	 19
9	 3.155466e+02	 19
9	 3.181946e+02	 19
9	 3.211305e+02	 19
5	 3.229514e+02	 19
6	 3.251514e+02	 19
1	 3.301847e+02	 8
2	 3.381845e+02	 8
3	 3.383800e+02	 8
4	 3.444011e+02	 8
9	 3.463546e+02	 8
9	 3.482106e+02	 8
9	 3.510105e+02	 8
9	 3.538185e+02	 8
5	 3.556676e+02	 8
6	 3.578678e+02	 8
1	 3.650009e+02	 21
2	 3.730011e+02	 21
3	 3.732164e+02	 21
4	 3.792340e+02	 21
9	 3.803785e+02	 21
9	 3.821855e+02	 21
9	 3.847225e+02	 21
9	 3.872026e+02	 21
5	 3.890172e+02	 21
6	 3.912342e+02	 21
1	 3.985838e+02	 24
2	 4.065837e+02	 24
3	 4.067959e+02	 24
4	 4.128169e+02	 24
9	 4.136985e+02	 24
9	 4.155015e+02	 24
9	 4.182345e+02	 24
9	 4.204025e+02	 24
5	 4.222501e+02	 24
6	 4.244505e+02	 24
1	 4.321668e+02	 3
2	 4.401667e+02	 3
3	 4.403631e+02	 3
4	 4.463832e+02	 3
9	 4.480425e+02	 3
9	 4.498679e+02	 3
9	 4.522825e+02	 3
9	 4.544746e+02	 3
5	 4.564664e+02	 3
6	 4.586665e+02	 3
1	 4.657664e+02	 34
2	 4.737666e+02	 34
3	 4.739642e+02	 34
4	 4.799828e+02	 34
9	 4.809707e+02	 34
9	 4.827332e+02	 34
9	 4.844906e+02	 34
9	 4.862997e+02	 34
5	 4.880829e+02	 34
6	 4.900994e+02	 34
1	 4.957828e+02	 13
2	 5.037825e+02	 13
3	 5.039806e+02	 13
4	 5.099991e+02	 13
9	 5.107067e+02	 13
9	 5.125169e+02	 13
9	 5.152187e+02	 13
9	 5.179226e+02	 13
5	 5.198324e+02	 13
6	 5.220492e+02	 13
1	 5.281656e+02	 26
2	 5.361655e+02	 26
3	 5.363657e+02	 26
4	 5.423821e+02	 26
9	 5.437706e+02	 26
9	 5.455324e+02	 26
9	 5.473705e+02	 26
9	 5.491835e+02	 26
5	 5.509320e+02	 26
6	 5.529487e+02	 26
1	 5.593820e+02	 5
2	 5.673818e+02	 5
3	 5.675716e+02	 5
4	 5.735818e+02	 5
9	 5.746905e+02	 5
9	 5.765165e+02	 5
9	 5.790026e+02	 5
9	 5.820584e+02	 5
5	 5.838483e+02	 5
6	 5.860493e+02	 5
10	 5.902679e+02	 0
