1	 2.524121e+00	 1
2	 1.052394e+01	 1
3	 1.073692e+01	 1
4	 1.675719e+01	 1
9	 1.753887e+01	 1
9	 1.945060e+01	 1
9	 2.251481e+01	 1
9	 2.499501e+01	 1
5	 2.682375e+01	 1
6	 2.904068e+01	 1
1	 3.499034e+01	 11
2	 4.299025e+01	 11
3	 4.320380e+01	 11
4	 4.922347e+01	 11
9	 5.005107e+01	 11
9	 5.184194e+01	 11
9	 5.437073e+01	 11
9	 5.693876e+01	 11
5	 5.869002e+01	 11
6	 6.090682e+01	 11
1	 6.738992e+01	 5
2	 7.538986e+01	 5
3	 7.559102e+01	 5
4	 8.160645e+01	 5
9	 8.294669e+01	 5
9	 8.475737e+01	 5
9	 8.718667e+01	 5
9	 8.978664e+01	 5
5	 9.163964e+01	 5
6	 9.383989e+01	 5
1	 9.978953e+01	 4
2	 1.077894e+02	 4
3	 1.079896e+02	 4
4	 1.140060e+02	 4
9	 1.152669e+02	 4
9	 1.171067e+02	 4
9	 1.196187e+02	 4
9	 1.224428e+02	 4
5	 1.242226e+02	 4
6	 1.264060e+02	 4
1	 1.324559e+02	 33
2	 1.404558e+02	 33
3	 1.406681e+02	 33
4	 1.466890e+02	 33
9	 1.479467e+02	 33
9	 1.497903e+02	 33
9	 1.515242e+02	 33
9	 1.533228e+02	 33
5	 1.551056e+02	 33
6	 1.571230e+02	 33
1	 1.645888e+02	 21
2	 1.725887e+02	 21
3	 1.727903e+02	 21
4	 1.788052e+02	 21
9	 1.795472e+02	 21
9	 1.814065e+02	 21
9	 1.836988e+02	 21
9	 1.862268e+02	 21
5	 1.880885e+02	 21
6	 1.902888e+02	 21
1	 1.986883e+02	 28
2	 2.066883e+02	 28
3	 2.069008e+02	 28
4	 2.129214e+02	 28
9	 2.139867e+02	 28
9	 2.158233e+02	 28
9	 2.176269e+02	 28
9	 2.195789e+02	 28
5	 2.213214e+02	 28
6	 2.233381e+02	 28
1	 2.293880e+02	 17
2	 2.373879e+02	 17
3	 2.376008e+02	 17
4	 2.436211e+02	 17
9	 2.450429e+02	 17
9	 2.469057e+02	 17
9	 2.493307e+02	 17
9	 2.521068e+02	 17
5	 2.538710e+02	 17
6	 2.560711e+02	 17
1	 2.629876e+02	 23
2	 2.709875e+02	 23
3	 2.711879e+02	 23
4	 2.772041e+02	 23
9	 2.784586e+02	 23
9	 2.803056e+02	 23
9	 2.830348e+02	 23
9	 2.855148e+02	 23
5	 2.873706e+02	 23
6	 2.895875e+02	 23
1	 2.965872e+02	 32
2	 3.045870e+02	 32
3	 3.047846e+02	 32
4	 3.108037e+02	 32
9	 3.121947e+02	 32
9	 3.140219e+02	 32
9	 3.159548e+02	 32
9	 3.179147e+02	 32
5	 3.197202e+02	 32
6	 3.217369e+02	 32
1	 3.277701e+02	 31
2	 3.357700e+02	 31
3	 3.359708e+02	 31
4	 3.419866e+02	 31
9	 3.429469e+02	 31
9	 3.447545e+02	 31
9	 3.467946e+02	 31
9	 3.486189e+02	 31
5	 3.504865e+02	 31
6	 3.525032e+02	 31
1	 3.589700e+02	 9
2	 3.669700e+02	 9
3	 3.671685e+02	 9
4	 3.731862e+02	 9
9	 3.746266e+02	 9
9	 3.766508e+02	 9
9	 3.792587e+02	 9
9	 3.815787e+02	 9
5	 3.834194e+02	 9
6	 3.856198e+02	 9
1	 3.937693e+02	 30
2	 4.017692e+02	 30
3	 4.019685e+02	 30
4	 4.079858e+02	 30
9	 4.094910e+02	 30
9	 4.112700e+02	 30
9	 4.130507e+02	 30
9	 4.148705e+02	 30
5	 4.166357e+02	 30
6	 4.186524e+02	 30
1	 4.261857e+02	 25
2	 4.341855e+02	 25
3	 4.343783e+02	 25
4	 4.403854e+02	 25
9	 4.416107e+02	 25
9	 4.434191e+02	 25
9	 4.451398e+02	 25
9	 4.469358e+02	 25
5	 4.487353e+02	 25
6	 4.507521e+02	 25
1	 4.561686e+02	 10
2	 4.641685e+02	 10
3	 4.643643e+02	 10
4	 4.703851e+02	 10
9	 4.714508e+02	 10
9	 4.732854e+02	 10
9	 4.763948e+02	 10
9	 4.796986e+02	 10
5	 4.815349e+02	 10
6	 4.837350e+02	 10
1	 4.897849e+02	 27
2	 4.977848e+02	 27
3	 4.979794e+02	 27
4	 5.040021e+02	 27
9	 5.055867e+02	 27
9	 5.073686e+02	 27
9	 5.091683e+02	 27
9	 5.109228e+02	 27
5	 5.127012e+02	 27
6	 5.147179e+02	 27
1	 5.221678e+02	 22
2	 5.301677e+02	 22
3	 5.303595e+02	 22
4	 5.363843e+02	 22
9	 5.376747e+02	 22
9	 5.399069e+02	 22
9	 5.425950e+02	 22
9	 5.450028e+02	 22
5	 5.468676e+02	 22
6	 5.490679e+02	 22
1	 5.545674e+02	 36
2	 5.625675e+02	 36
3	 5.627826e+02	 36
4	 5.688006e+02	 36
9	 5.697708e+02	 36
9	 5.715843e+02	 36
9	 5.733182e+02	 36
9	 5.750344e+02	 36
5	 5.767671e+02	 36
6	 5.787839e+02	 36
10	 5.842671e+02	 0
