MusicReg	10.71557	1.2	1.76
MusicReg	11.91557	1.2	220.33
MusicReg	13.11557	1.2	103.89
MusicReg	14.31557	1.2	147.75
MusicReg	15.51557	1.2	112.81
MusicIrreg	43.17858	1.2	5.54
MusicIrreg	44.37858	1.2	323.93
MusicIrreg	45.57858	1.2	213.1
MusicIrreg	46.77858	1.2	137.86
MusicIrreg	47.97858	1.2	310.2
MusicControl	77.98529	1.2	5.44
MusicControl	79.18529	1.2	272.49
MusicControl	80.38529	1.2	102.37
MusicControl	81.58529	1.2	76.05
MusicControl	82.78529	1.2	267.57
MusicReg	111.5922	1.2	6.68
MusicReg	112.7922	1.2	64.47
MusicReg	113.9922	1.2	266.09
MusicReg	115.1922	1.2	29.37
MusicReg	116.3922	1.2	47.08
MusicReg	148.7956	1.2	3.56
MusicReg	149.9956	1.2	326.54
MusicReg	151.1956	1.2	86.34
MusicReg	152.3956	1.2	158.56
MusicReg	153.5956	1.2	257.34
MusicControl	183.5781	1.2	4.23
MusicControl	184.7781	1.2	103.64
MusicControl	185.9781	1.2	105.35
MusicControl	187.1781	1.2	83.08
MusicControl	188.3781	1.2	268.19
MusicIrreg	217.3137	1.2	5.56
MusicIrreg	218.5137	1.2	327.75
MusicIrreg	219.7137	1.2	167.07
MusicIrreg	220.9137	1.2	178.02
MusicIrreg	222.1137	1.2	62.85
MusicIrreg	253.1776	1.2	0.81
MusicIrreg	254.3776	1.2	83.52
MusicIrreg	255.5776	1.2	333.75
MusicIrreg	256.7776	1.2	236.51
MusicIrreg	257.9776	1.2	96.97
MusicControl	286.7838	1.2	9.08
MusicControl	287.9838	1.2	273.88
MusicControl	289.1838	1.2	97.03
MusicControl	290.3838	1.2	86.06
MusicControl	291.5838	1.2	272.26
MusicIrreg	321.8744	1.2	7.42
MusicIrreg	323.0744	1.2	271.5
MusicIrreg	324.2744	1.2	185.22
MusicIrreg	325.4744	1.2	265.57
MusicIrreg	326.6744	1.2	91.34
MusicIrreg	356.363	1.2	5.71
MusicIrreg	357.563	1.2	40.85
MusicIrreg	358.763	1.2	207.37
MusicIrreg	359.963	1.2	268.49
MusicIrreg	361.163	1.2	91.27
MusicControl	392.3763	1.2	353.74
MusicControl	393.5763	1.2	271.66
MusicControl	394.7763	1.2	268.68
MusicControl	395.9763	1.2	89.28
MusicControl	397.1763	1.2	269.94
MusicControl	427.1771	1.2	3.22
MusicControl	428.3771	1.2	270.22
MusicControl	429.5771	1.2	269.96
MusicControl	430.7771	1.2	90.13
MusicControl	431.9771	1.2	270
MusicControl	458.3782	1.2	5
MusicControl	459.5782	1.2	86.86
MusicControl	460.7782	1.2	263.8
MusicControl	461.9782	1.2	31.61
MusicControl	463.1782	1.2	92.63
MusicControl	495.5929	1.2	356.92
MusicControl	496.7929	1.2	274.27
MusicControl	497.9929	1.2	120.65
MusicControl	499.1929	1.2	38.06
MusicControl	500.3929	1.2	258.11
MusicIrreg	529.1629	1.2	5.29
MusicIrreg	530.3629	1.2	309.31
MusicIrreg	531.5629	1.2	154.25
MusicIrreg	532.7629	1.2	10.25
MusicIrreg	533.9629	1.2	137.75
MusicIrreg	565.2107	1.2	0.27
MusicIrreg	566.4107	1.2	140.44
MusicIrreg	567.6107	1.2	317.51
MusicIrreg	568.8107	1.2	124.89
MusicIrreg	570.0107	1.2	292.65
MusicReg	598.7752	1.2	5.92
MusicReg	599.9752	1.2	309.87
MusicReg	601.1752	1.2	113.94
MusicReg	602.3752	1.2	110.26
MusicReg	603.5752	1.2	282.46
